ANO,NÚMERO DA REGIONAL,REGIONAL,CÓDIGO INEP,ESCOLA,QUANTIDADE DE ESTUDANTES,LOGRADOURO,NÚMERO,BAIRRO,MUNICÍPIO,ESTADO,ENDEREÇO,LATITUDE,LONGITUDE,CIÊNCIAS HUMANAS,LINGUAGENS E CÓDIGOS,CIÊNCIAS DA NATUREZA,MATEMÁTICA,REDAÇÃO,MÉDIA GERAL,COMPETÊNCIA 1,COMPETÊNCIA 2,COMPETÊNCIA 3,COMPETÊNCIA 4,COMPETÊNCIA 5
2024,29,SRE ALMENARA,31185442,EE JOSE JOAQUIM CABRAL,31,R JOSE JOAQUIM CABRAL,379,CENTRO,SANTA MARIA DO SALTO,MG,"R JOSE JOAQUIM CABRAL, 379, CENTRO, SANTA MARIA DO SALTO, MG","-16,2464756","-40,1463626","462,43","498,3","466,42","478,97","600,77","501,38","115,38","138,46",110,"120,77","116,15"
2024,29,SRE ALMENARA,31185451,EE CLEMENTE DA ROCHA BANDEIRA,38,R BEIRA RIO,294,CENTRO,SANTO ANTÔNIO DO JACINTO,MG,"R BEIRA RIO, 294, CENTRO, SANTO ANTÔNIO DO JACINTO, MG","-16,5390154","-40,1734222","490,56","508,74","467,62","464,46","601,82","506,64","114,55","138,79","118,79","123,03","106,67"
2024,30,SRE CORONEL FABRICIANO,31190659,EE VICENTE INACIO BISPO,12,RUA SAO JOSE,144,POVOADO DE PORTEIRA GRANDE,ANTÔNIO DIAS,MG,"RUA SAO JOSE, 144, POVOADO DE PORTEIRA GRANDE, ANTÔNIO DIAS, MG","-19,903239","-43,1477099","445,18","485,42","449,34","467,38","511,11","471,69","102,22","128,89","95,56","106,67","77,78"
2024,30,SRE CORONEL FABRICIANO,31190683,EE PROFESSOR LETRO,38,R CARVALHO DE BRITO,368,CENTRO,ANTÔNIO DIAS,MG,"R CARVALHO DE BRITO, 368, CENTRO, ANTÔNIO DIAS, MG","-19,6529339","-42,873153","503,45","510,75","470,23","517,64","632,8","526,97","127,2","145,6",124,"126,4","109,6"
2024,30,SRE CORONEL FABRICIANO,31190705,EE GERMANO PEDRO DE SOUZA,23,R JOAQUIM AMANCIO,350,,ANTÔNIO DIAS,MG,"R JOAQUIM AMANCIO, 350, , ANTÔNIO DIAS, MG","-19,5043965","-43,0074225","507,81","511,64","441,82","502,75",610,"514,8",125,"137,5","113,75","127,5","106,25"
2024,30,SRE CORONEL FABRICIANO,31190756,EE PRESIDENTE TANCREDO NEVES,53,R ANTONIO AMBROSIO,49,CENTRO,BELO ORIENTE,MG,"R ANTONIO AMBROSIO, 49, CENTRO, BELO ORIENTE, MG","-19,3136021","-42,3693979","423,18","462,47","452,3","482,5","429,05","449,9","90,95","100,48","80,95","91,43","65,24"
2024,30,SRE CORONEL FABRICIANO,31190772,EE FAGUNDES VARELA,26,PCA GOV MAGALHAES PINTO,382,CENTRO,BRAÚNAS,MG,"PCA GOV MAGALHAES PINTO, 382, CENTRO, BRAÚNAS, MG","-19,5193484","-42,6280239","480,4","501,29","442,63","463,19","689,6","515,42","124,8","156,8","119,2","138,4","150,4"
2024,30,SRE CORONEL FABRICIANO,31190802,EE ALBERTO GIOVANNINI,28,R ITAPARICA,394,GIOVANNINI,CORONEL FABRICIANO,MG,"R ITAPARICA, 394, GIOVANNINI, CORONEL FABRICIANO, MG","-19,5178824","-42,6307604","502,24","520,5","474,87","522,91","625,19","529,14","117,04","146,67","115,56","125,19","120,74"
2024,30,SRE CORONEL FABRICIANO,31190829,EE DOUTOR JOAQUIM GOMES DA SILVEIRA NETO,34,R VEREADOR CELIO VALADARES DA SILVA,525,CALADINHO DE CIMA,CORONEL FABRICIANO,MG,"R VEREADOR CELIO VALADARES DA SILVA, 525, CALADINHO DE CIMA, CORONEL FABRICIANO, MG","-19,5058452","-42,5961095","497,22","515,98","466,76","498,9","686,67","533,11","128,89","160,74","125,93","141,48","129,63"
2024,30,SRE CORONEL FABRICIANO,31190888,EE PROFESSOR PEDRO CALMON,56,R DR QUERUBINO,378,CENTRO,CORONEL FABRICIANO,MG,"R DR QUERUBINO, 378, CENTRO, CORONEL FABRICIANO, MG","-19,5281136","-42,624842","509,23","517,17","467,75","468,99","589,77","510,58","114,88",140,"114,42",120,"100,47"
2024,30,SRE CORONEL FABRICIANO,31190918,EE RAULINO COTTA PACHECO,40,R STA CATARINA,521,AMARO LANARI,CORONEL FABRICIANO,MG,"R STA CATARINA, 521, AMARO LANARI, CORONEL FABRICIANO, MG","-19,5244145","-42,5769073","517,29","530,34","493,78","520,17","725,71","557,46","134,86","162,86","133,71","142,86","151,43"
2024,30,SRE CORONEL FABRICIANO,31190926,EE CORONEL SILVINO PEREIRA,27,AV SEMPRE VIVA,0,SAO DOMINGOS,CORONEL FABRICIANO,MG,"AV SEMPRE VIVA, 0, SAO DOMINGOS, CORONEL FABRICIANO, MG","-19,4970869","-42,6351281","529,28","540,16","493,55","559,61",675,"559,52",122,161,128,138,126
2024,30,SRE CORONEL FABRICIANO,31190969,EE ROTILDINO AVELINO,50,AVENIDA UM,66,SANTA CRUZ,CORONEL FABRICIANO,MG,"AVENIDA UM, 66, SANTA CRUZ, CORONEL FABRICIANO, MG","-19,5109041","-42,6108945","501,67","524,98","477,78","483,06","595,68","516,63","116,76","138,92","112,97","123,78","103,24"
2024,30,SRE CORONEL FABRICIANO,31190985,EE TANCREDO DE ALMEIDA NEVES,53,R MAGNOLIA,0,SAO DOMINGOS,CORONEL FABRICIANO,MG,"R MAGNOLIA, 0, SAO DOMINGOS, CORONEL FABRICIANO, MG",,,"494,18","524,72","476,64","529,49","644,19","533,84","127,91","143,26","121,86","131,16",120
2024,30,SRE CORONEL FABRICIANO,31191001,EE LAURA XAVIER SANTANA,25,RUA ROSA BRANCA,140,BOM JARDIM,IPATINGA,MG,"RUA ROSA BRANCA, 140, BOM JARDIM, IPATINGA, MG","-19,478838","-42,5810018","482,24","530,13","473,99","547,79","708,42","548,51","133,68","164,21","130,53","145,26","134,74"
2024,30,SRE CORONEL FABRICIANO,31191060,EE JOAO XXIII,350,RUA PEDRAS BONITAS,100,IGUACU,IPATINGA,MG,"RUA PEDRAS BONITAS, 100, IGUACU, IPATINGA, MG","-19,4757564","-42,5441796","523,45","535,35","498,64","555,14","700,96","562,71","130,8","164,63","131,7","141,22","132,6"
2024,30,SRE CORONEL FABRICIANO,31191086,EE MANOEL IZIDIO,11,AVENIDA JOAO VALENTIM PASCOAL,865,CENTRO,IPATINGA,MG,"AVENIDA JOAO VALENTIM PASCOAL, 865, CENTRO, IPATINGA, MG","-19,4790948","-42,5260961","472,39","509,58","440,15","455,69",645,"504,56",125,"137,5",125,"127,5",130
2024,30,SRE CORONEL FABRICIANO,31191116,EE PROFESSORA MARIA ANTONIETA,11,RUA DALIA,1205,BOM JARDIM,IPATINGA,MG,"RUA DALIA, 1205, BOM JARDIM, IPATINGA, MG","-19,4855691","-42,5888385","455,18","495,45","466,65","469,65","526,67","482,72","113,33",130,"96,67",110,"76,67"
2024,30,SRE CORONEL FABRICIANO,31191124,EE MAURILIO ALBANESE NOVAES,63,RUA ITABIRITO,0,BELA VISTA,IPATINGA,MG,"RUA ITABIRITO, 0, BELA VISTA, IPATINGA, MG","-19,506101","-42,5425742","541,11","534,75","522,07","570,01","761,72","585,93","136,9","175,17","139,66","157,24","152,76"
2024,30,SRE CORONEL FABRICIANO,31191132,COLEGIO TIRADENTES PMMG,71,RUA CAXAMBU,61,CENTRO,IPATINGA,MG,"RUA CAXAMBU, 61, CENTRO, IPATINGA, MG",#N/A,#N/A,"589,16","571,93","571,57","656,94","812,39","640,4","145,07","177,46","150,99","165,35","173,52"
2024,30,SRE CORONEL FABRICIANO,31191183,EE ENGENHEIRO AMARO LANARI JUNIOR,54,AVENIDA PEDRO NOLASCO,700,IDEAL,IPATINGA,MG,"AVENIDA PEDRO NOLASCO, 700, IDEAL, IPATINGA, MG","-19,475412","-42,5703883","512,91","534,49","501,54","521,65","608,78","535,87","116,59","139,02","115,12","121,95","116,1"
2024,30,SRE CORONEL FABRICIANO,31191191,EE DONA CAETANA AMERICA MENEZES,11,AVENIDA FRANCISCO RODRIGUES,150,BARRA ALEGRE,IPATINGA,MG,"AVENIDA FRANCISCO RODRIGUES, 150, BARRA ALEGRE, IPATINGA, MG","-19,4399361","-42,5963961","480,8","507,94","437,43","463,38","677,5","513,41","127,5",145,125,140,140
2024,30,SRE CORONEL FABRICIANO,31191205,EE GERALDO GOMES RIBEIRO,60,RUA JOSE GOMES RIBEIRO,100,LIMOEIRO,IPATINGA,MG,"RUA JOSE GOMES RIBEIRO, 100, LIMOEIRO, IPATINGA, MG","-19,4534375","-42,5874252","525,95","528,24","490,17","528,76","695,45","553,71","128,18","159,09","128,18","146,82","133,18"
2024,30,SRE CORONEL FABRICIANO,31191213,EE NACIF SELIM DE SALES,71,AVENIDA SELIM JOSE DE SALES,967,CANAA,IPATINGA,MG,"AVENIDA SELIM JOSE DE SALES, 967, CANAA, IPATINGA, MG","-19,4537082","-42,5552117","507,9","536,46","502,92","524,51","688,97","552,15","128,62","161,72","132,07","142,76","123,79"
2024,30,SRE CORONEL FABRICIANO,31191221,EE DONA CANUTA ROSA OLIVEIRA BARBOSA,201,RUA GRACILIANO RAMOS,900,CIDADE NOBRE,IPATINGA,MG,"RUA GRACILIANO RAMOS, 900, CIDADE NOBRE, IPATINGA, MG","-19,460061","-42,5603591","514,87","527,1","495,5","524,84","711,35","554,73","130,92","164,26","133,62","144,68","137,87"
2024,30,SRE CORONEL FABRICIANO,31191256,EE SELIM JOSE DE SALLES,66,RUA FILISTEU,410,BETHANIA,IPATINGA,MG,"RUA FILISTEU, 410, BETHANIA, IPATINGA, MG","-19,4458099","-42,5498008","512,55","520,02","488,05","500,54","669,33","538,1","126,22",156,"130,67","136,89","119,56"
2024,30,SRE CORONEL FABRICIANO,31191264,EE MANOELA SOARES BICALHO,10,RUA GANSO,80,VALE DO SOL,IPATINGA,MG,"RUA GANSO, 80, VALE DO SOL, IPATINGA, MG","-19,4501709","-42,5654235","495,1","495,28","518,3","534,63","687,5","546,16","127,5","162,5",130,145,"122,5"
2024,30,SRE CORONEL FABRICIANO,31191361,EE LIBERATO DE CASTRO,21,PCA PROF OTACILIO FERNANDES,37,CENTRO,MARLIÉRIA,MG,"PCA PROF OTACILIO FERNANDES, 37, CENTRO, MARLIÉRIA, MG","-19,7137749","-42,732388","495,21","493,6","467,27","560,45","651,25","533,56","118,75","148,75","123,75","132,5","127,5"
2024,30,SRE CORONEL FABRICIANO,31191418,EE PRUDENTE DE MORAIS,28,R STA TEREZA,43,CENTRO,MESQUITA,MG,"R STA TEREZA, 43, CENTRO, MESQUITA, MG","-19,2201849","-42,6108691","498,58","510,37","453,05","492,22","641,82","519,21","122,73","141,82","118,18","136,36","122,73"
2024,30,SRE CORONEL FABRICIANO,31191426,EE JOSE ROSA DAMASCENO,17,RUA JOSE LIBERATO,17,IPABA,SANTANA DO PARAÍSO,MG,"RUA JOSE LIBERATO, 17, IPABA, SANTANA DO PARAÍSO, MG","-19,4072205","-42,4274228","449,01","497,01","446,15","422,11","469,33","456,72",96,116,"85,33","105,33","66,67"
2024,30,SRE CORONEL FABRICIANO,31191442,EE ALBERTINO FERREIRA DRUMOND,37,PRACA DA MATRIZ,66,CENTRO,SANTANA DO PARAÍSO,MG,"PRACA DA MATRIZ, 66, CENTRO, SANTANA DO PARAÍSO, MG","-19,3651958","-42,5493485","519,19","527,74","472,95","503,21","609,38","526,49","116,88",145,115,"119,38","113,13"
2024,30,SRE CORONEL FABRICIANO,31191451,EE ANTONIO LUIZ,43,RUA GLICERIO DE ALMEIDA,311,INDUSTRIAL,SANTANA DO PARAÍSO,MG,"RUA GLICERIO DE ALMEIDA, 311, INDUSTRIAL, SANTANA DO PARAÍSO, MG","-19,411924","-42,5460137","518,25","514,37","449,03","497,32","594,55","514,7",120,"144,55","119,09","121,82","89,09"
2024,30,SRE CORONEL FABRICIANO,31191477,EE SALVELINO FERNANDES MADEIRA,25,RUA ARACAJU,310,VERANEIO,SANTANA DO PARAÍSO,MG,"RUA ARACAJU, 310, VERANEIO, SANTANA DO PARAÍSO, MG","-19,3788341","-42,5547712","496,59","513,16","466,35","513,67",695,"536,95","125,83","156,67","131,67","143,33","137,5"
2024,30,SRE CORONEL FABRICIANO,31191507,EE SAO SEBASTIAO,55,AVENIDA VENEZUELA,515,SANTA CECILIA,TIMÓTEO,MG,"AVENIDA VENEZUELA, 515, SANTA CECILIA, TIMÓTEO, MG","-19,583973","-42,649686","511,73","520,76","470,53","531,14","609,19","528,67","114,05","143,24","113,51","123,24","115,14"
2024,30,SRE CORONEL FABRICIANO,31191531,EE PROFESSORA ANA LETRO STAACKS,129,AVENIDA SENADOR MILTON CAMPOS,1,QUITANDINHA,TIMÓTEO,MG,"AVENIDA SENADOR MILTON CAMPOS, 1, QUITANDINHA, TIMÓTEO, MG","-19,5428272","-42,6345169","535,74","541,19","509,52","556,45","690,36","566,65","130,91","159,82","127,09","140,55",132
2024,30,SRE CORONEL FABRICIANO,31191540,EE ANTONIO SILVA,90,RUA DEZENOVE DE NOVEMBRO,321,CENTRO,TIMÓTEO,MG,"RUA DEZENOVE DE NOVEMBRO, 321, CENTRO, TIMÓTEO, MG","-19,5372926","-42,6489986","498,94","528,81","478,85","520,66","659,44","537,34","123,94","152,96","122,82","135,77","123,94"
2024,31,SRE CONSELHEIRO LAFAIETE,31193348,EE SILVESTRE NUNES,19,AV PROFESSOR ALBERTO LIBANIO RODRIGUES,125,CENTRO,CASA GRANDE,MG,"AV PROFESSOR ALBERTO LIBANIO RODRIGUES, 125, CENTRO, CASA GRANDE, MG","-20,7934147","-43,9300841","543,98","533,2","456,61","567,14","649,09",550,"129,09","143,64","121,82","132,73","121,82"
2024,31,SRE CONSELHEIRO LAFAIETE,31193356,EE GUSTAVO AUGUSTO DA SILVA,15,R VINTE E NOVE DE JULHO,237,CENTRO,CATAS ALTAS DA NORUEGA,MG,"R VINTE E NOVE DE JULHO, 237, CENTRO, CATAS ALTAS DA NORUEGA, MG","-20,6877898","-43,5003793","506,78","521,17","477,09","469,1",754,"545,63",138,168,142,154,152
2024,31,SRE CONSELHEIRO LAFAIETE,31193399,EE BARAO DE PARAOPEBA,22,RUA OSORIO VARGAS,0,VILA ANDREZA,CONGONHAS,MG,"RUA OSORIO VARGAS, 0, VILA ANDREZA, CONGONHAS, MG","-20,5046585","-43,8509133","492,02","496,6","472,02","497,69",601,"511,87",116,148,112,120,105
2024,31,SRE CONSELHEIRO LAFAIETE,31193429,EE FELICIANO MENDES,32,RUA JOAO PAULO ARGES,20,CENTRO,CONGONHAS,MG,"RUA JOAO PAULO ARGES, 20, CENTRO, CONGONHAS, MG","-20,505126","-43,8613704","476,43","496,67","458,75","460,26","615,56","501,53","120,74","137,78","111,85","129,63","115,56"
2024,31,SRE CONSELHEIRO LAFAIETE,31193453,EE LAMARTINE DE FREITAS,147,RUA RAIMUNDO BARBOSA,0,PRAIA,CONGONHAS,MG,"RUA RAIMUNDO BARBOSA, 0, PRAIA, CONGONHAS, MG","-20,49884","-43,8620099",494,"521,8","467,24","496,42","587,45","513,38","115,49","136,08","112,75","123,53","99,61"
2024,31,SRE CONSELHEIRO LAFAIETE,31193542,EE PROFESSOR ASTOR VIANNA,31,R JOEMY FARIA,314,PROGRESSO,CONSELHEIRO LAFAIETE,MG,"R JOEMY FARIA, 314, PROGRESSO, CONSELHEIRO LAFAIETE, MG","-20,6668423","-43,7769224","462,8","484,27","453,26","450,48","512,38","472,64",100,"127,62","98,1","108,57","78,1"
2024,31,SRE CONSELHEIRO LAFAIETE,31193551,EE AUGUSTO JOSE VIEIRA,16,R PADRE TEOFILO REYN,920,EXPEDICIONARIOS,CONSELHEIRO LAFAIETE,MG,"R PADRE TEOFILO REYN, 920, EXPEDICIONARIOS, CONSELHEIRO LAFAIETE, MG","-20,6666435","-43,8090393","504,11","514,71","468,39","491,15",620,"519,67","125,45","152,73","112,73","121,82","107,27"
2024,31,SRE CONSELHEIRO LAFAIETE,31193577,EE DOMINGOS BEBIANO,69,AV PREFEITO MARIO RODRIGUES PEREIRA,248,CENTRO,CONSELHEIRO LAFAIETE,MG,"AV PREFEITO MARIO RODRIGUES PEREIRA, 248, CENTRO, CONSELHEIRO LAFAIETE, MG","-20,6638903","-43,7886403","505,93","525,18","483,91","518,65","609,82","528,7","119,27","138,91","113,45","125,09","113,09"
2024,31,SRE CONSELHEIRO LAFAIETE,31193593,EE DOUTOR ANTERO CHAVES,12,R SANTA MONICA,683,AMARO RIBEIRO,CONSELHEIRO LAFAIETE,MG,"R SANTA MONICA, 683, AMARO RIBEIRO, CONSELHEIRO LAFAIETE, MG","-20,6988649","-43,8040666","540,18","513,83","482,83","548,18",600,537,120,140,125,110,105
2024,31,SRE CONSELHEIRO LAFAIETE,31193631,EE GENERAL SYLVIO RAULINO DE OLIVEIRA,40,RUA CASSIMIRO ADRIANO SILVA,383,CACHOEIRA,CONSELHEIRO LAFAIETE,MG,"RUA CASSIMIRO ADRIANO SILVA, 383, CACHOEIRA, CONSELHEIRO LAFAIETE, MG","-20,6538048","-43,7986834","510,07","509,31","485,32","519,52","627,88","530,42","121,82","151,52","115,15","128,48","110,91"
2024,31,SRE CONSELHEIRO LAFAIETE,31193658,EE GERALDO BITTENCOURT,102,RUA NOSSA SENHORA DA PAZ,460,SAGRADO CORACAO DE JESUS,CONSELHEIRO LAFAIETE,MG,"RUA NOSSA SENHORA DA PAZ, 460, SAGRADO CORACAO DE JESUS, CONSELHEIRO LAFAIETE, MG","-20,6551826","-43,771755","539,49","541,37","500,79","559,31","710,2","570,23","135,31","163,06","131,84","146,33","133,67"
2024,31,SRE CONSELHEIRO LAFAIETE,31193666,EE MONSENHOR HORTA,33,R PERNAMBUCO,502,JD AMERICA,CONSELHEIRO LAFAIETE,MG,"R PERNAMBUCO, 502, JD AMERICA, CONSELHEIRO LAFAIETE, MG","-20,6648037","-43,7798631","519,41","528,89","491,32","511,64","630,37","536,33",120,"147,41","114,81","130,37","117,78"
2024,31,SRE CONSELHEIRO LAFAIETE,31193682,EE MONSENHOR ANTONIO JOSE FERREIRA,10,R JOAO MARTINS PEREIRA,80,PAULO VI,CONSELHEIRO LAFAIETE,MG,"R JOAO MARTINS PEREIRA, 80, PAULO VI, CONSELHEIRO LAFAIETE, MG","-20,6849612","-43,7970538","536,4","562,34","485,52","548,13",712,"568,88",134,172,128,144,134
2024,31,SRE CONSELHEIRO LAFAIETE,31193747,EE LOPES FRANCO,25,R SANTA TEREZINHA,106,CARIJOS,CONSELHEIRO LAFAIETE,MG,"R SANTA TEREZINHA, 106, CARIJOS, CONSELHEIRO LAFAIETE, MG","-20,668887","-43,7976086","505,5","516,41","472,37","481,73","653,33","525,87","125,56","153,33","122,22",130,"122,22"
2024,31,SRE CONSELHEIRO LAFAIETE,31193755,EE LUIZ DE MELLO VIANNA SOBRINHO,13,AV SANTA MATILDE,885,STA MATILDE,CONSELHEIRO LAFAIETE,MG,"AV SANTA MATILDE, 885, STA MATILDE, CONSELHEIRO LAFAIETE, MG","-20,6798024","-43,7888777","489,11","498,28","476,08","511,69","622,5","519,53",120,150,"117,5","127,5","107,5"
2024,31,SRE CONSELHEIRO LAFAIETE,31193771,EE NARCISO DE QUEIROS,128,R BARAO DE SUACUI,231,STA EFIGENIA,CONSELHEIRO LAFAIETE,MG,"R BARAO DE SUACUI, 231, STA EFIGENIA, CONSELHEIRO LAFAIETE, MG","-20,6574757","-43,7861096","513,14","530,04","488,45","516,31","651,19","539,83","123,3","156,51","121,47","128,62","121,28"
2024,31,SRE CONSELHEIRO LAFAIETE,31193828,EE CORONEL ALCIDES DUTRA,17,RUA MANOEL MESSIAS DE SOUZA LIMA,101,CENTRO,CRISTIANO OTONI,MG,"RUA MANOEL MESSIAS DE SOUZA LIMA, 101, CENTRO, CRISTIANO OTONI, MG","-20,8303369","-43,8054892","520,43","532,43","496,71","535,81",740,"565,08","137,5","163,75","143,75",155,140
2024,31,SRE CONSELHEIRO LAFAIETE,31193852,EE NOSSA SENHORA DE FATIMA,19,PRACA AARAO LIMA,10,CENTRO,DESTERRO DE ENTRE RIOS,MG,"PRACA AARAO LIMA, 10, CENTRO, DESTERRO DE ENTRE RIOS, MG","-20,6601473","-44,3338883","541,54","539,41","540,79","549,71","676,47","569,58","122,35","162,35","130,59","134,12","127,06"
2024,31,SRE CONSELHEIRO LAFAIETE,31193895,EE EVARISTO AUGUSTO DE OLIVEIRA,13,PRACA GERALDO RESENDE DE OLIVEIRA,30,,DESTERRO DE ENTRE RIOS,MG,"PRACA GERALDO RESENDE DE OLIVEIRA, 30, , DESTERRO DE ENTRE RIOS, MG","-20,607031","-44,2013419","500,4",492,"472,74","441,54",572,"495,74",112,140,112,116,92
2024,31,SRE CONSELHEIRO LAFAIETE,31193925,EE EXPEDICIONARIO GERALDO BAETA,10,AV SOCRATES MACHADO,728,POV DE CASTRO,ENTRE RIOS DE MINAS,MG,"AV SOCRATES MACHADO, 728, POV DE CASTRO, ENTRE RIOS DE MINAS, MG","-20,738577","-44,059303","504,77","514,7","494,63","513,99","602,86","526,19","122,86","142,86","117,14","125,71","94,29"
2024,31,SRE CONSELHEIRO LAFAIETE,31193950,EE PEDRO DOMINGUES,40,R LUCY FARIA,60,SENHOR DOS PASSOS,ENTRE RIOS DE MINAS,MG,"R LUCY FARIA, 60, SENHOR DOS PASSOS, ENTRE RIOS DE MINAS, MG","-20,6618915","-44,0688002","457,46","496,08","453,98","468,39","515,33","478,25","104,67","128,67","96,67","109,33",76
2024,31,SRE CONSELHEIRO LAFAIETE,31193968,EE RIBEIRO DE OLIVEIRA,53,PRACA GETULIO VARGAS,19,CENTRO,ENTRE RIOS DE MINAS,MG,"PRACA GETULIO VARGAS, 19, CENTRO, ENTRE RIOS DE MINAS, MG","-19,5230414","-42,631217","530,05","526,48","524,51","573,31","692,4","569,35","131,2","160,8","127,6","143,6","129,2"
2024,31,SRE CONSELHEIRO LAFAIETE,31193992,EE CONSELHEIRO ANTAO,22,R FRANCISCO COLETA,250,CENTRO,ITAVERAVA,MG,"R FRANCISCO COLETA, 250, CENTRO, ITAVERAVA, MG","-20,6748503","-43,6112823","448,24","492,04","442,88","458,37","504,21","469,15","103,16","121,05","95,79","106,32","77,89"
2024,31,SRE CONSELHEIRO LAFAIETE,31194000,EE PROFESSORA NOEMI NOGUEIRA,11,R SAO JOSE,90,,ITAVERAVA,MG,"R SAO JOSE, 90, , ITAVERAVA, MG","-20,6208843","-43,6329881","474,19","494,61","415,77","489,89","525,71","480,03","105,71",120,"94,29","105,71",100
2024,31,SRE CONSELHEIRO LAFAIETE,31194042,EE SANTOS REIS,42,RUA JOAO MARCIANO DA ROCHA,0,CENTRO,JECEABA,MG,"RUA JOAO MARCIANO DA ROCHA, 0, CENTRO, JECEABA, MG","-20,5371668","-43,9820354","491,83","518,33","467,54","523,07","643,85","528,92","126,92","151,54","122,31","130,77","112,31"
2024,31,SRE CONSELHEIRO LAFAIETE,31194107,EE NAPOLEAO REIS,40,R SOUZA REGO,15,CENTRO,LAMIM,MG,"R SOUZA REGO, 15, CENTRO, LAMIM, MG","-18,5872553","-46,5146895","513,97","518,07","484,67","538,68","707,88","552,65","129,7","154,55","132,12","147,27","144,24"
2024,31,SRE CONSELHEIRO LAFAIETE,31194123,EE CONEGO LUIZ VIEIRA DA SILVA,95,RUA GERALDINA DOMINGOS,0,CENTRO,OURO BRANCO,MG,"RUA GERALDINA DOMINGOS, 0, CENTRO, OURO BRANCO, MG","-20,5218348","-43,686149","487,73","511,72","479,52","491,84","593,51","512,86",120,"139,73","108,92","122,97","101,89"
2024,#N/A,#N/A,31194131,#N/A,11,#N/A,#N/A,#N/A,#N/A,MG,#N/A,#N/A,#N/A,"479,07","512,15","430,65","455,18",410,"457,41","83,33",100,80,"86,67",60
2024,31,SRE CONSELHEIRO LAFAIETE,31194158,EE IRACEMA DE ALMEIDA,48,RUA SANTA OLIMPIA,0,SIDERURGIA,OURO BRANCO,MG,"RUA SANTA OLIMPIA, 0, SIDERURGIA, OURO BRANCO, MG","-20,5175971","-43,7002852","514,72","530,37","501,07","514,36",640,"540,1","122,78","156,67","122,22","126,67","111,67"
2024,31,SRE CONSELHEIRO LAFAIETE,31194182,EE LEVINDO COSTA CARVALHO,13,RUA AMARANTINA,0,PRIMEIRO DE MAIO,OURO BRANCO,MG,"RUA AMARANTINA, 0, PRIMEIRO DE MAIO, OURO BRANCO, MG","-20,5347291","-43,712124","496,04","559,36","530,64","501,23",680,"553,45","122,86","151,43","128,57","137,14",140
2024,31,SRE CONSELHEIRO LAFAIETE,31194204,EE CORONEL JOSE ILDEFONSO,95,R HONORIO GARCEZ,320,CENTRO,PIRANGA,MG,"R HONORIO GARCEZ, 320, CENTRO, PIRANGA, MG","-20,6823411","-43,3037798","498,53","516,21","480,18","512,82","651,03","531,75","123,68","151,95",120,"136,09","119,31"
2024,31,SRE CONSELHEIRO LAFAIETE,31194255,EE FRANCISCO SALES FERREIRA,19,PRACA FRANCISCO SALES,268,CENTRO,PIRANGA,MG,"PRACA FRANCISCO SALES, 268, CENTRO, PIRANGA, MG","-20,6838987","-43,2971062","492,56","513,56","473,44","534,69","658,75","534,6","123,75","146,25","122,5",140,"126,25"
2024,31,SRE CONSELHEIRO LAFAIETE,31194263,EE FRANCISCO FERREIRA MACIEL,10,LOCALIDADE DO CARIOCA,0,,PIRANGA,MG,"LOCALIDADE DO CARIOCA, 0, , PIRANGA, MG","-20,6838987","-43,2971062","478,66","516,36","467,42","551,74",700,"542,84",124,160,120,144,152
2024,31,SRE CONSELHEIRO LAFAIETE,31194298,EE ANTONIO DE PAULA DIAS,11,R JOSE LUIZ,174,CENTRO,PIRANGA,MG,"R JOSE LUIZ, 174, CENTRO, PIRANGA, MG","-20,6066991","-43,3324783","510,53","514,4","484,83","502,75",658,"534,1",124,150,128,140,116
2024,31,SRE CONSELHEIRO LAFAIETE,31194395,EE DR JOAO NOGUEIRA DE ALMEIDA,29,PRACA ARISTIDES ARAUJO TEIXEIRA,S/N,CENTRO,SANTANA DOS MONTES,MG,"PRACA ARISTIDES ARAUJO TEIXEIRA, S/N, CENTRO, SANTANA DOS MONTES, MG","-20,7882107","-43,6909875","491,91","503,91","446,55","493,26",620,"511,13",122,139,116,133,110
2024,31,SRE CONSELHEIRO LAFAIETE,31194425,EE DESEMBARGADOR APRIGIO RIBEIRO DE OLIVEIRA,28,R FRANCISCO CARLOS,563,CENTRO,SÃO BRÁS DO SUAÇUÍ,MG,"R FRANCISCO CARLOS, 563, CENTRO, SÃO BRÁS DO SUAÇUÍ, MG","-20,6246356","-43,9482123","498,8","518,25","468,12","554,25","628,7","533,62","127,83","149,57","117,39","128,7","105,22"
2024,31,SRE CONSELHEIRO LAFAIETE,31194468,EE QUINZINHO INACIO,34,PRACA PADRE JOSE JUSTINIANO,171,CENTRO,SENHORA DE OLIVEIRA,MG,"PRACA PADRE JOSE JUSTINIANO, 171, CENTRO, SENHORA DE OLIVEIRA, MG","-20,7940079","-43,3431129","458,58","495,77","472,89","532,95","599,23","511,88","117,69","137,69","111,54","124,62","107,69"
2024,31,SRE CONSELHEIRO LAFAIETE,31196347,EE MONSENHOR FRANCISCO MIGUEL FERNANDES,49,PRACA DO ROSARIO,107,CENTRO,RIO ESPERA,MG,"PRACA DO ROSARIO, 107, CENTRO, RIO ESPERA, MG","-18,9236642","-48,2788743","501,96","520,84","480,33","526,94","692,27","544,47","126,36",155,"127,27","143,18","140,45"
